41,6,261,5,1987,3,17,3,2,43,359746.3,186000,0.7458576,0.218554,0.0254763,0.0162615,0.3548954,0.3568765,0.0279364
42,6,261,6,1987,4,25,3,2,43.25,469927.3,270000,0.7551988,0.5267198,0.0679148,0.0112039,0.1187168,0.2546309,0.0208139
43,6,278,1,1985,1,1,0,2,58,357727.2,172000,0.6282862,0.3254296,0.1762516,0.22175,0.1311508,0.1023965,0.0430216
44,6,278,2,1985,2,9,0,2,58.25,139568.6,147084,0.641136,0.4150504,0.0139716,0,0.227061,0,0.343917
45,6,278,3,1985,3,17,0,2,58.5,122521.5,179800,0.6481718,0.5383709,0.0424415,0.0274809,0.1315237,0.0146913,0.2454917
46,6,278,4,1985,4,25,0,2,58.75,192522.3,238400,0.6614023,0.481991,0.0330871,0.0463894,0.1930285,0.2134818,0.0320223
47,6,278,5,1986,1,1,0,2,59,202168.9,178800,0.6863056,0.5198229,0.0241135,0,0.1712571,0.258571,0.0262355
48,6,278,6,1986,2,9,0,2,59.25,128074.1,247520,0.6944518,0.5773533,0.0517669,0.0680075,0.3028723,0,0
49,6,279,1,1986,3,17,2,2,41,268214.4,150000,0.7116296,0.346018,0.063494,0,0.4031714,0.1845203,0.0027963
50,6,279,2,1986,4,25,2,2,41.25,290150.1,220000,0.7192157,0.3802102,0.0172497,0,0.2744271,0.1663001,0.1618128
51,6,279,3,1987,1,1,2,2,41.5,178427.3,220000,0.7301112,0.3524182,0.1380675,0.0065573,0.1075858,0.3560275,0.0393438
52,6,279,4,1987,2,9,2,2,41.75,159129.1,200000,0.7357371,0.3834748,0.1335708,0.0326779,0.4032393,0.0470373,0
53,6,279,5,1987,3,17,2,2,42,278465.4,150000,0.7458576,0.427536,0.2436927,0.0135385,0.1105396,0.2046933,0
54,6,279,6,1987,4,25,2,2,42.25,130043.9,220000,0.7551988,0.4658428,0.0684769,0.0524823,0.4056083,0.0075897,0
55,6,287,1,1986,3,17,2,2,43,238427.2,240000,0.7116296,0.4128556,0.0032714,0,0.4976831,0.0751802,0.0110097
56,6,287,2,1986,4,25,2,2,43.25,223224.1,320000,0.7192157,0.4095257,0.0099004,0.0200337,0.5418595,0,0.0186808
57,6,287,3,1987,1,1,2,2,43.5,146756.7,320000,0.7301112,0.3374975,0.009744,0,0.3583936,0.2637018,0.030663
58,6,287,4,1987,2,9,2,2,43.75,239819.4,240000,0.7357371,0.2698447,0.0054207,0,0.6404212,0.0843134,0
